Col_num,ques_seq_no,field_name,ques_desc,data_type,resp_seq_no,resp_desc
23,22,Pae22,cribriform,List,2,Yes
24,23,Pae23,solid,List,1,No
24,23,Pae23,solid,List,2,Yes
25,24,Pae24,micropapillary,List,1,No
25,24,Pae24,micropapillary,List,2,Yes
26,25,Pae25,papillary,List,1,No
26,25,Pae25,papillary,List,2,Yes
27,26,Pae26,most dominant dcis pattern,List,10,Large areas of necrosis (comedo)
27,26,Pae26,most dominant dcis pattern,List,11,Small areas of necrosis
27,26,Pae26,most dominant dcis pattern,List,12,Cribriform
27,26,Pae26,most dominant dcis pattern,List,13,Solid
27,26,Pae26,most dominant dcis pattern,List,14,Micropapillary
27,26,Pae26,most dominant dcis pattern,List,15,Papillary
28,27,Pae27,extent dcis within invasive tumor,List,1,Absent
28,27,Pae27,extent dcis within invasive tumor,List,2,Slight
28,27,Pae27,extent dcis within invasive tumor,List,3,Moderate
28,27,Pae27,extent dcis within invasive tumor,List,4,Marked
28,27,Pae27,extent dcis within invasive tumor,List,98,Not applicable
29,28,Pae28,extent dcis adjacent to invasive tumor,List,1,Absent
29,28,Pae28,extent dcis adjacent to invasive tumor,List,2,Slight
29,28,Pae28,extent dcis adjacent to invasive tumor,List,3,Moderate
29,28,Pae28,extent dcis adjacent to invasive tumor,List,4,Marked
29,28,Pae28,extent dcis adjacent to invasive tumor,List,98,Not applicable
30,29,Pae29,lymphatic vessel invasion,List,1,Absent
30,29,Pae29,lymphatic vessel invasion,List,2,Present
30,29,Pae29,lymphatic vessel invasion,List,98,Not applicable
31,31,Pae31,date form completed (mm/dd/yyyy),YYYY,,best4.
32,31,Pae31d,Days from Base_dt to date form completed (mm/dd/yyyy),#,,best8.
33,34,Rec,Data Entry Date (Days from base date),#,,best8.
