Col_num,ques_seq_no,field_name,ques_desc,data_type,resp_seq_no,resp_desc
33,31,M3e31,other findings - other,List,2,Yes
34,32,M3e32,specify other findings,Char(80),,$F200.
35,33,M3e33,location within breast,List,1,Nipple
35,33,M3e33,location within breast,List,2,Central Region
35,33,M3e33,location within breast,List,3,Upper inner quadrant
35,33,M3e33,location within breast,List,4,Lower inner quadrant
35,33,M3e33,location within breast,List,5,Upper outer quadrant
35,33,M3e33,location within breast,List,6,Lower outer quadrant
35,33,M3e33,location within breast,List,7,Axillary tail
35,33,M3e33,location within breast,List,8,"Breast, NOS"
35,33,M3e33,location within breast,List,9,Subareolar
35,33,M3e33,location within breast,List,10,"Other, specify"
36,34,M3e34,specify other location,Char(80),,$F200.
37,35,M3e35,maximum distance of enhancement/lesion from nipple,#,,BEST32.
38,36,M3e36,lesion location per diagram / r0,List,1,Lesion not visible in this region
38,36,M3e36,lesion location per diagram / r0,List,2,Lesion visible in this region
39,37,M3e37,lesion location per diagram / r1,List,1,Lesion not visible in this region
39,37,M3e37,lesion location per diagram / r1,List,2,Lesion visible in this region
40,38,M3e38,lesion location per diagram / r2,List,1,Lesion not visible in this region
40,38,M3e38,lesion location per diagram / r2,List,2,Lesion visible in this region
41,39,M3e39,lesion location per diagram / r3,List,1,Lesion not visible in this region
41,39,M3e39,lesion location per diagram / r3,List,2,Lesion visible in this region
42,40,M3e40,lesion location per diagram / r4,List,1,Lesion not visible in this region
42,40,M3e40,lesion location per diagram / r4,List,2,Lesion visible in this region
43,41,M3e41,lesion location per diagram / r5,List,1,Lesion not visible in this region
43,41,M3e41,lesion location per diagram / r5,List,2,Lesion visible in this region
44,42,M3e42,lesion location per diagram / r6,List,1,Lesion not visible in this region
44,42,M3e42,lesion location per diagram / r6,List,2,Lesion visible in this region
45,43,M3e43,lesion location per diagram / l0,List,1,Lesion not visible in this region
45,43,M3e43,lesion location per diagram / l0,List,2,Lesion visible in this region
46,44,M3e44,lesion location per diagram / l1,List,1,Lesion not visible in this region
46,44,M3e44,lesion location per diagram / l1,List,2,Lesion visible in this region
47,45,M3e45,lesion location per diagram / l2,List,1,Lesion not visible in this region
47,45,M3e45,lesion location per diagram / l2,List,2,Lesion visible in this region
48,46,M3e46,lesion location per diagram / l3,List,1,Lesion not visible in this region
48,46,M3e46,lesion location per diagram / l3,List,2,Lesion visible in this region
49,47,M3e47,lesion location per diagram / l4,List,1,Lesion not visible in this region
49,47,M3e47,lesion location per diagram / l4,List,2,Lesion visible in this region
50,48,M3e48,lesion location per diagram / l5,List,1,Lesion not visible in this region
50,48,M3e48,lesion location per diagram / l5,List,2,Lesion visible in this region
51,49,M3e49,lesion location per diagram / l6,List,1,Lesion not visible in this region
51,49,M3e49,lesion location per diagram / l6,List,2,Lesion visible in this region
52,50,M3e50,lesion location per diagram / rt,List,1,Lesion not visible in this region
52,50,M3e50,lesion location per diagram / rt,List,2,Lesion visible in this region
53,51,M3e51,lesion location per diagram / ra,List,1,Lesion not visible in this region
53,51,M3e51,lesion location per diagram / ra,List,2,Lesion visible in this region
54,52,M3e52,lesion location per diagram / rb,List,1,Lesion not visible in this region
54,52,M3e52,lesion location per diagram / rb,List,2,Lesion visible in this region
55,53,M3e53,lesion location per diagram / rc,List,1,Lesion not visible in this region
55,53,M3e53,lesion location per diagram / rc,List,2,Lesion visible in this region
56,54,M3e54,lesion location per diagram / rd,List,1,Lesion not visible in this region
56,54,M3e54,lesion location per diagram / rd,List,2,Lesion visible in this region
57,55,M3e55,lesion location per diagram / re,List,1,Lesion not visible in this region
57,55,M3e55,lesion location per diagram / re,List,2,Lesion visible in this region
58,56,M3e56,lesion location per diagram / rf,List,1,Lesion not visible in this region
58,56,M3e56,lesion location per diagram / rf,List,2,Lesion visible in this region
59,57,M3e57,lesion location per diagram / rg,List,1,Lesion not visible in this region
59,57,M3e57,lesion location per diagram / rg,List,2,Lesion visible in this region
60,58,M3e58,lesion location per diagram / lt,List,1,Lesion not visible in this region
60,58,M3e58,lesion location per diagram / lt,List,2,Lesion visible in this region
61,59,M3e59,lesion location per diagram / la,List,1,Lesion not visible in this region
61,59,M3e59,lesion location per diagram / la,List,2,Lesion visible in this region
62,60,M3e60,lesion location per diagram / lb,List,1,Lesion not visible in this region
62,60,M3e60,lesion location per diagram / lb,List,2,Lesion visible in this region
63,61,M3e61,lesion location per diagram / lc,List,1,Lesion not visible in this region
63,61,M3e61,lesion location per diagram / lc,List,2,Lesion visible in this region
64,62,M3e62,lesion location per diagram / ld,List,1,Lesion not visible in this region
64,62,M3e62,lesion location per diagram / ld,List,2,Lesion visible in this region
65,63,M3e63,lesion location per diagram / le,List,1,Lesion not visible in this region
65,63,M3e63,lesion location per diagram / le,List,2,Lesion visible in this region
66,64,M3e64,lesion location per diagram / lf,List,1,Lesion not visible in this region
66,64,M3e64,lesion location per diagram / lf,List,2,Lesion visible in this region
67,65,M3e65,lesion location per diagram / lg,List,1,Lesion not visible in this region
67,65,M3e65,lesion location per diagram / lg,List,2,Lesion visible in this region
68,66,M3e66,initial enhancement phase,List,0,Not applicable
68,66,M3e66,initial enhancement phase,List,1,Slow
68,66,M3e66,initial enhancement phase,List,2,Medium
68,66,M3e66,initial enhancement phase,List,3,Rapid
69,67,M3e67,delayed enhancement phase,List,0,Not applicable
69,67,M3e67,delayed enhancement phase,List,1,Persistent
69,67,M3e67,delayed enhancement phase,List,2,Plateau
69,67,M3e67,delayed enhancement phase,List,3,Washout
70,68,M3e68,overall diagnostic assessment,List,0,"Incomplete, need additional evaluation"
70,68,M3e68,overall diagnostic assessment,List,1,"Negative, no abnormal enhancement"
70,68,M3e68,overall diagnostic assessment,List,2,2-Benign
70,68,M3e68,overall diagnostic assessment,List,3,"Probably benign finding, short interval follow-up"
70,68,M3e68,overall diagnostic assessment,List,4,"Suspicious abnormality, biopsy should be considered"
70,68,M3e68,overall diagnostic assessment,List,5,"Highly suggestive of malignancy, appropriate action should be taken"
71,69,M3e69,recommendations,List,1,Routine follow-up
71,69,M3e69,recommendations,List,2,Ultrasound targeted to area of finding
71,69,M3e69,recommendations,List,3,Diagnostic Mammogram
71,69,M3e69,recommendations,List,4,"Short interval, MRI"
71,69,M3e69,recommendations,List,5,Biopsy
72,70,M3e70,mri,List,1,Immediate
72,70,M3e70,mri,List,2,3 months
72,70,M3e70,mri,List,3,6 months
73,71,M3e71,probability of malignancy,List,1,Definitely not
73,71,M3e71,probability of malignancy,List,2,Probably not
73,71,M3e71,probability of malignancy,List,3,Possible
73,71,M3e71,probability of malignancy,List,4,Probable
73,71,M3e71,probability of malignancy,List,5,Definite
74,73,M3e73,date form completed (mm/dd/yyyy),YYYY,,best4.
75,73,M3e73d,Days from Base_dt to date form completed (mm/dd/yyyy),#,,best8.
76,76,Rec,Data Entry Date (Days from base date),#,,best8.
