Col_num,ques_seq_no,field_name,ques_desc,data_type,resp_seq_no,resp_desc
22,27,K3e27,INSTRUCTIONS TO CALLER - TELEPHONE,List,1,IDB
22,27,K3e27,INSTRUCTIONS TO CALLER - TELEPHONE,List,2,NCI
22,27,K3e27,INSTRUCTIONS TO CALLER - TELEPHONE,List,3,FDA
23,28,K3e28,INSTRUCTIONS TO CALLER - NOTIFY PHARMACEUTICAL SPONSOR,List,1,No
23,28,K3e28,INSTRUCTIONS TO CALLER - NOTIFY PHARMACEUTICAL SPONSOR,List,2,Yes
24,29,K3e29,INSTRUCTIONS TO CALLER - SUBMIT NCI INVESTIGATIONAL ADR FORM,List,1,No
24,29,K3e29,INSTRUCTIONS TO CALLER - SUBMIT NCI INVESTIGATIONAL ADR FORM,List,2,Yes
25,30,K3e30,INSTRUCTIONS TO CALLER - OTHER INSTRUCTIONS,List,1,No
25,30,K3e30,INSTRUCTIONS TO CALLER - OTHER INSTRUCTIONS,List,2,Yes
26,31,K3e31,SPECIFY OTHER INSTRUCTIONS,Char(80),,$F200.
27,32,K3e32,COPIES SENT TO - STAT,List,1,No
27,32,K3e32,COPIES SENT TO - STAT,List,2,Yes
28,33,K3e33,COPIES SENT TO - STUDY CHAIR,List,1,No
28,33,K3e33,COPIES SENT TO - STUDY CHAIR,List,2,Yes
29,34,K3e34,COPIES SENT TO - OTHER GROUP,List,1,No
29,34,K3e34,COPIES SENT TO - OTHER GROUP,List,2,Yes
30,35,K3e35,COPIES SENT TO - CALENDAR/A1/K3,List,1,No
30,35,K3e35,COPIES SENT TO - CALENDAR/A1/K3,List,2,Yes
31,36,K3e36,COPIES SENT TO - COPY TO AE BOX,List,1,No
31,36,K3e36,COPIES SENT TO - COPY TO AE BOX,List,2,Yes
32,37,K3e37,COPIES SENT TO - SPECIAL LETTER TO PI,List,1,No
32,37,K3e37,COPIES SENT TO - SPECIAL LETTER TO PI,List,2,Yes
33,38,K3e38,DATE AE INFORMATION DUE,YYYY,,best4.
34,38,K3e38d,Days from Base_dt to DATE AE INFORMATION DUE,#,,best8.
35,39,K3e39,DATE AE INFORMATION RECEIVED,YYYY,,best4.
36,39,K3e39d,Days from Base_dt to DATE AE INFORMATION RECEIVED,#,,best8.
37,40,K3e40,DATE SECOND NOTIFICATION TO INVESTIGATOR,YYYY,,best4.
38,40,K3e40d,Days from Base_dt to DATE SECOND NOTIFICATION TO INVESTIGATOR,#,,best8.
39,41,K3e41,DATE GROUP CHAIR LETTER TO INVESTIGATOR,YYYY,,best4.
40,41,K3e41d,Days from Base_dt to DATE GROUP CHAIR LETTER TO INVESTIGATOR,#,,best8.
41,42,K3e42,RESPONSE REQUESTED FROM - STUDY CHAIR,List,1,No
41,42,K3e42,RESPONSE REQUESTED FROM - STUDY CHAIR,List,2,Yes
42,43,K3e43,DATE STUDY CHAIR RESPONSE RECEIVED,YYYY,,best4.
43,43,K3e43d,Days from Base_dt to DATE STUDY CHAIR RESPONSE RECEIVED,#,,best8.
44,44,K3e44,STUDY CHAIR ASSESSMENT,List,1,Agrees with PI assessment
44,44,K3e44,STUDY CHAIR ASSESSMENT,List,2,Disgrees with PI assessment
45,45,K3e45,DRUG #1,List,1,Cytoxan
45,45,K3e45,DRUG #1,List,2,BCNU
45,45,K3e45,DRUG #1,List,3,CCNU
45,45,K3e45,DRUG #1,List,4,MECCNU
45,45,K3e45,DRUG #1,List,5,5 FU
45,45,K3e45,DRUG #1,List,6,Vincristine
45,45,K3e45,DRUG #1,List,7,Cisplatin
45,45,K3e45,DRUG #1,List,8,Bleomycin
45,45,K3e45,DRUG #1,List,9,Prednisone
45,45,K3e45,DRUG #1,List,10,Procarbazine
45,45,K3e45,DRUG #1,List,11,Levamisole
45,45,K3e45,DRUG #1,List,12,Placebo
45,45,K3e45,DRUG #1,List,13,VP16-213
45,45,K3e45,DRUG #1,List,14,Adriamycin
45,45,K3e45,DRUG #1,List,15,Misonidazole
45,45,K3e45,DRUG #1,List,16,Mitomycin-C
45,45,K3e45,DRUG #1,List,17,Megace
45,45,K3e45,DRUG #1,List,18,Diethylstilbesterol
45,45,K3e45,DRUG #1,List,19,Blinded drug
45,45,K3e45,DRUG #1,List,20,AZQ
45,45,K3e45,DRUG #1,List,21,Vinblastine
45,45,K3e45,DRUG #1,List,22,PPS
45,45,K3e45,DRUG #1,List,23,Methotrexate
45,45,K3e45,DRUG #1,List,24,Dexamethasone
45,45,K3e45,DRUG #1,List,25,Leucovorin
45,45,K3e45,DRUG #1,List,26,"Radionuclide, NOS"
45,45,K3e45,DRUG #1,List,27,Interferon
45,45,K3e45,DRUG #1,List,28,ARA-C
45,45,K3e45,DRUG #1,List,29,I.O. Methotrexate
45,45,K3e45,DRUG #1,List,30,Ifosfamide
45,45,K3e45,DRUG #1,List,31,Mesna
45,45,K3e45,DRUG #1,List,32,Interleukin-1
45,45,K3e45,DRUG #1,List,33,GCSF
45,45,K3e45,DRUG #1,List,34,Hydroxyurea
45,45,K3e45,DRUG #1,List,35,Pentoxifylline
45,45,K3e45,DRUG #1,List,36,DTIC
45,45,K3e45,DRUG #1,List,37,Misoprostol
45,45,K3e45,DRUG #1,List,38,Casodex
45,45,K3e45,DRUG #1,List,39,Taxol
45,45,K3e45,DRUG #1,List,40,Carboplatin
45,45,K3e45,DRUG #1,List,41,Topotecan
45,45,K3e45,DRUG #1,List,42,Gemcitabine
45,45,K3e45,DRUG #1,List,43,Amifostine
45,45,K3e45,DRUG #1,List,44,Thalidomide
45,45,K3e45,DRUG #1,List,45,Emcyt
45,45,K3e45,DRUG #1,List,46,Tamoxifen
45,45,K3e45,DRUG #1,List,47,GM-CSF
45,45,K3e45,DRUG #1,List,48,Irinotecan
45,45,K3e45,DRUG #1,List,49,Gleevec
46,46,K3e46,DRUG #1 / NUMBER OF ADMINISTRATIONS,#,,BEST32.
47,47,K3e47,DRUG #1 TOTAL DOSE,#,,BEST32.
48,49,K3e49,DRUG #1 START DATE,YYYY,,best4.
49,49,K3e49d,Days from Base_dt to DRUG #1 START DATE,#,,best8.
50,50,K3e50,DRUG #1 COMPLETION DATE,YYYY,,best4.
51,50,K3e50d,Days from Base_dt to DRUG #1 COMPLETION DATE,#,,best8.
52,51,K3e51,DRUG #2,List,1,Cytoxan
52,51,K3e51,DRUG #2,List,2,BCNU
52,51,K3e51,DRUG #2,List,3,CCNU
52,51,K3e51,DRUG #2,List,4,MECCNU
52,51,K3e51,DRUG #2,List,5,5 FU
52,51,K3e51,DRUG #2,List,6,Vincristine
52,51,K3e51,DRUG #2,List,7,Cisplatin
52,51,K3e51,DRUG #2,List,8,Bleomycin
52,51,K3e51,DRUG #2,List,9,Prednisone
52,51,K3e51,DRUG #2,List,10,Procarbazine
52,51,K3e51,DRUG #2,List,11,Levamisole
52,51,K3e51,DRUG #2,List,12,Placebo
52,51,K3e51,DRUG #2,List,13,VP16-213
52,51,K3e51,DRUG #2,List,14,Adriamycin
52,51,K3e51,DRUG #2,List,15,Misonidazole
52,51,K3e51,DRUG #2,List,16,Mitomycin-C
52,51,K3e51,DRUG #2,List,17,Megace
52,51,K3e51,DRUG #2,List,18,Diethylstilbesterol
52,51,K3e51,DRUG #2,List,19,Blinded drug
52,51,K3e51,DRUG #2,List,20,AZQ
52,51,K3e51,DRUG #2,List,21,Vinblastine
52,51,K3e51,DRUG #2,List,22,PPS
52,51,K3e51,DRUG #2,List,23,Methotrexate
52,51,K3e51,DRUG #2,List,24,Dexamethasone
52,51,K3e51,DRUG #2,List,25,Leucovorin
52,51,K3e51,DRUG #2,List,26,"Radionuclide, NOS"
52,51,K3e51,DRUG #2,List,27,Interferon
52,51,K3e51,DRUG #2,List,28,ARA-C
52,51,K3e51,DRUG #2,List,29,I.O. Methotrexate
52,51,K3e51,DRUG #2,List,30,Ifosfamide
52,51,K3e51,DRUG #2,List,31,Mesna
52,51,K3e51,DRUG #2,List,32,Interleukin-1
52,51,K3e51,DRUG #2,List,33,GCSF
52,51,K3e51,DRUG #2,List,34,Hydroxyurea
52,51,K3e51,DRUG #2,List,35,Pentoxifylline
52,51,K3e51,DRUG #2,List,36,DTIC
52,51,K3e51,DRUG #2,List,37,Misoprostol
52,51,K3e51,DRUG #2,List,38,Casodex
52,51,K3e51,DRUG #2,List,39,Taxol
52,51,K3e51,DRUG #2,List,40,Carboplatin
52,51,K3e51,DRUG #2,List,41,Topotecan
52,51,K3e51,DRUG #2,List,42,Gemcitabine
52,51,K3e51,DRUG #2,List,43,Amifostine
52,51,K3e51,DRUG #2,List,44,Thalidomide
52,51,K3e51,DRUG #2,List,45,Emcyt
52,51,K3e51,DRUG #2,List,46,Tamoxifen
52,51,K3e51,DRUG #2,List,47,GM-CSF
52,51,K3e51,DRUG #2,List,48,Irinotecan
52,51,K3e51,DRUG #2,List,49,Gleevec
53,52,K3e52,DRUG #2 / NUMBER OF ADMINISTRATIONS,#,,BEST32.
54,53,K3e53,DRUG #2 TOTAL DOSE,#,,BEST32.
55,55,K3e55,DRUG #2 START DATE,YYYY,,best4.
56,55,K3e55d,Days from Base_dt to DRUG #2 START DATE,#,,best8.
57,56,K3e56,DRUG #2 COMPLETION DATE,YYYY,,best4.
58,56,K3e56d,Days from Base_dt to DRUG #2 COMPLETION DATE,#,,best8.
59,57,K3e57,DRUG #3,List,1,Cytoxan
59,57,K3e57,DRUG #3,List,2,BCNU
59,57,K3e57,DRUG #3,List,3,CCNU
59,57,K3e57,DRUG #3,List,4,MECCNU
59,57,K3e57,DRUG #3,List,5,5 FU
59,57,K3e57,DRUG #3,List,6,Vincristine
59,57,K3e57,DRUG #3,List,7,Cisplatin
59,57,K3e57,DRUG #3,List,8,Bleomycin
59,57,K3e57,DRUG #3,List,9,Prednisone
59,57,K3e57,DRUG #3,List,10,Procarbazine
59,57,K3e57,DRUG #3,List,11,Levamisole
59,57,K3e57,DRUG #3,List,12,Placebo
59,57,K3e57,DRUG #3,List,13,VP16-213
59,57,K3e57,DRUG #3,List,14,Adriamycin
59,57,K3e57,DRUG #3,List,15,Misonidazole
59,57,K3e57,DRUG #3,List,16,Mitomycin-C
59,57,K3e57,DRUG #3,List,17,Megace
59,57,K3e57,DRUG #3,List,18,Diethylstilbesterol
59,57,K3e57,DRUG #3,List,19,Blinded drug
59,57,K3e57,DRUG #3,List,20,AZQ
59,57,K3e57,DRUG #3,List,21,Vinblastine
59,57,K3e57,DRUG #3,List,22,PPS
59,57,K3e57,DRUG #3,List,23,Methotrexate
59,57,K3e57,DRUG #3,List,24,Dexamethasone
59,57,K3e57,DRUG #3,List,25,Leucovorin
59,57,K3e57,DRUG #3,List,26,"Radionuclide, NOS"
59,57,K3e57,DRUG #3,List,27,Interferon
59,57,K3e57,DRUG #3,List,28,ARA-C
59,57,K3e57,DRUG #3,List,29,I.O. Methotrexate
59,57,K3e57,DRUG #3,List,30,Ifosfamide
59,57,K3e57,DRUG #3,List,31,Mesna
59,57,K3e57,DRUG #3,List,32,Interleukin-1
59,57,K3e57,DRUG #3,List,33,GCSF
59,57,K3e57,DRUG #3,List,34,Hydroxyurea
59,57,K3e57,DRUG #3,List,35,Pentoxifylline
59,57,K3e57,DRUG #3,List,36,DTIC
59,57,K3e57,DRUG #3,List,37,Misoprostol
59,57,K3e57,DRUG #3,List,38,Casodex
59,57,K3e57,DRUG #3,List,39,Taxol
59,57,K3e57,DRUG #3,List,40,Carboplatin
59,57,K3e57,DRUG #3,List,41,Topotecan
59,57,K3e57,DRUG #3,List,42,Gemcitabine
59,57,K3e57,DRUG #3,List,43,Amifostine
59,57,K3e57,DRUG #3,List,44,Thalidomide
59,57,K3e57,DRUG #3,List,45,Emcyt
59,57,K3e57,DRUG #3,List,46,Tamoxifen
59,57,K3e57,DRUG #3,List,47,GM-CSF
59,57,K3e57,DRUG #3,List,48,Irinotecan
59,57,K3e57,DRUG #3,List,49,Gleevec
60,58,K3e58,DRUG #3 / NUMBER OF ADMINISTRATIONS,#,,BEST32.
61,59,K3e59,DRUG #3 TOTAL DOSE,#,,BEST32.
62,61,K3e61,DRUG #3 START DATE,YYYY,,best4.
63,61,K3e61d,Days from Base_dt to DRUG #3 START DATE,#,,best8.
64,62,K3e62,DRUG #3 COMPLETION DATE,YYYY,,best4.
65,62,K3e62d,Days from Base_dt to DRUG #3 COMPLETION DATE,#,,best8.
66,63,Rec,Data Entry Date (Days from base date),#,,best8.
